source,date,apiURL,url,sku,name,brand,stock,advance,paymentAmount,phoneContractDuration,sim_price,simContractname,simContractDuration,phoneContractPrice,isPhoneContractAvailableWOsim,phoneContractSimPackage,handsetOnlyCostCash,handsetOnlyContract,previousPrice,onSale,saleText,plan_type,sim_data,simOfferData,sim1YearIncrease,sim2YearIncrease,sim3YearIncrease,simDesc,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/15gb-data-only,SM_15GB_DATAONLY,,,,,,,9,15GB,1,,N,,,,,,,data-only,15,,,,,15GB Data,,,,,plans,15gb-data-only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/4gb-data,SM_MEDIUM,,,,,,,9,4GB,1,,N,,,,,,,data-discount,4,,,,,"4GB Data, Unlimited Text, Unlimited Voice",,,,,plans,4gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/40gb-data,SM_40GB,,,,,,,10,40GB,1,,N,,,,,Y,Double Data,classic,79.9,40GB data SIM plan for only £10 p/m - (Unlimited calls & texts),,,,"40GB Data, Unlimited Text, Unlimited Voice",,,,,plans,40gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/80gb-data,SM_80GB,,,,,,,10,80GB,1,,N,,,,,,,retail,80,,,,,"80GB Data, Unlimited Text, Unlimited Voice",,,,,plans,80gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/60gb-data,SM_60GB,,,,,,,10,60GB,1,,N,,,,,,,retail,60,,,,,"60GB Data, Unlimited Text, Unlimited Voice",,,,,plans,60gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/30gb-data,SM_30GB,,,,,,,10,30GB,1,,N,,,,,,,classic,30,,,,,"30GB Data, Unlimited Text, Unlimited Voice",,,,,plans,30gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/100gb-calls-and-data,SM_100GB,,,,,,,12,100GB,1,,N,,,,,,,classic,100,,,,,"100GB Data, Unlimited Text, Unlimited Voice",,,,,plans,100gb-calls-and-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/120gb-data,SM_120GB,,,,,,,12,120GB,1,,N,,,,,,,classic,120,,,,,"120GB Data, Unlimited Text, Unlimited Voice",,,,,plans,120gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/sm-st-unlimited,SM_ST_UNLIMITED,,,,,,,12,Unlimited,1,,N,,,,,,,social-tariff,0,,,,,"Unlimited Voice, Unlimited Text, Unlimited Data",,,,,plans,sm-st-unlimited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/40gb-data-only,SM_40GB_DATAONLY,,,,,,,13,40GB,1,,N,,,,,,,data-only,40,,,,,40GB Data,,,,,plans,40gb-data-only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/8gb-data,SM_LARGE,,,,,,,13,8GB,1,,N,,,,,,,data-discount,8,,,,,"8GB Data, Unlimited Text, Unlimited Voice",,,,,plans,8gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/150gb-data,SM_150GB,,,,,,,15,150GB,1,,N,,,,,,,classic,150,,,,,"150GB Data, Unlimited Text, Unlimited Voice",,,,,plans,150gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/50gb-data,SM_50GB,,,,,,,15,50GB,1,,N,,,,,,,classic,50,,,,,"50GB Data, Unlimited Text, Unlimited Voice",,,,,plans,50gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/100gb-data-only,SM_100GB_DATAONLY,,,,,,,17,100GB,1,,N,,,,,,,data-only,100,,,,,100GB Data,,,,,plans,100gb-data-only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/200gb-data,SM_200GB,,,,,,,17,200GB,1,,N,,,,,,,classic,200,,,,,"200GB Data, Unlimited Text, Unlimited Voice",,,,,plans,200gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/100gb-data,SM_MEGA,,,,,,,17,100GB,1,,N,,,,,,,classic,100,,,,,"100GB Data, Unlimited Text, Unlimited Voice",,,,,plans,100gb-data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/fg-unlimited,SM_EVERYONE_UNLIMITED,,,,,,,20,Family Unlimited,1,,N,,,,,,,classic,0,,,,,"Unlimited Data, Unlimited Text, Unlimited Voice",,,,,plans,fg-unlimited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/unlimited-data-only,SM_UNLIMITED_DATAONLY,,,,,,,20,Unlimited,1,,N,,,,,,,data-only,0,,,,,Unlimited data,,,,,plans,unlimited-data-only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
smarty,2025-09-11,https://smarty.co.uk/api/v3/plans?voucher_code=,https://smarty.co.uk/plans/unlimited,SM_UNLIMITED,,,,,,,20,Unlimited,1,,N,,,,,,,classic,0,,,,,"Unlimited Data, Unlimited Text, Unlimited Voice",,,,,plans,unlimited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
