source,date,apiURL,url,sku,name,brand,stock,advance,paymentAmount,phoneContractDuration,sim_price,simContractname,simContractDuration,phoneContractPrice,isPhoneContractAvailableWOsim,phoneContractSimPackage,handsetOnlyCostCash,handsetOnlyContract,previousPrice,onSale,saleText,plan_type,sim_data,simOfferData,sim1YearIncrease,sim2YearIncrease,sim3YearIncrease,simDesc,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/china-60-gb/,china-60-gb,China 60GB,,,,,,12.99,China 60GB Data SIM Plan For Only £12.99p/m | Lyca Mobile UK,1,,,,,,,,,PAYG,60,,,,,"Get Lyca Mobile's China 60GB bundle. Get 520 minutes to call China & 100 mins for calls to the EU/Hong Kong from the UK, 100MB China roaming / 12GB EU roaming.",,,,,,,,,,,,,,,,,520 minutes to call China from the UK | 100 minutes to call EU countries and Hong Kong from the UK | Unlimited calls and texts within the UK | Roaming in China (data cap: 100MB) | Roaming in the EU (data cap: 12GB) | eSIM available | 5G at no extra cost,520 minutes to call China from the UK | 100 minutes to call EU countries and Hong Kong from the UK | Unlimited calls and texts within the UK | Roaming in China (data cap: 100MB) | Roaming in the EU (data cap: 12GB) | eSIM available | 5G at no extra cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/data-bolt-on-l/,data-bolt-on-l,Data Bolt On L,,,,,,12.0,10GB Data SIM Plan For Only £12.50p/m -Data Bolt On L | Lyca Mobile UK,1,,,,,,,,,PAYG,10,,,,,"Get 10GB for £12 with Lycamobile Data Bolt On L. Enjoy 5G at no extra cost, EU roaming (1GB cap), & flexible SIM-only plans. Stay connected affordably!",,,,,,,,,,,,,,,,,5G at no extra cost | EU Roaming (Data Cap up to 1GB),5G at no extra cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/data-bolt-on-m/,data-bolt-on-m,Data Bolt On M,,,,,,7.0,3GB Data SIM Plan For Only £7p/m | Lyca Mobile UK,1,,,,,,,,,PAYG,3,,,,,Get 3GB Data Bolt On for £7. Enjoy 5G at no extra cost & EU roaming (Data Cap up to 3GB). A perfect SIM-only plan for extra data.,,,,,,,,,,,,,,,,,5G at no extra cost | EU Roaming (Data Cap up to 3GB),5G at no extra cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/far-east-plus-m/,far-east-plus-m,International S,,,,,,10.0,Far East Plus M | Lyca Mobile,1,,,,,,,,,PAYG,2,,,,,Take a look at our great Far East Plus M plan. Join the family! Lyca. Be you. Be free.,,,,,,,,,,,,,,,,,1000 International minutes free | Unlimited Lyca to Lyca calls | Unlimited Lyca to Lyca texts | EU  Roaming(Data Cap up to 2GB) | EU  Roaming | eSIM available | 5G at no extra cost,1000 International minutes free | Unlimited Lyca to Lyca calls | EU Roaming Included | EU Roaming Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/ghana-plan-20/,ghana-plan-20,Ghana Plan 20,,,,,,20.0,Ghana Plan 20 - SIM Plan For Only £20p/m | Lyca Mobile UK,1,,,,,,,,,PAYG,,,,,,"Get 140 international minutes, EU voice, data roaming, 5G & eSIM with Lyca Mobile's Ghana Plan 20 SIM plan for just £20 a month.",,,,,,,,,,,,,,,,,140* International minutes free | EU Voice and data roaming included | eSIM available | 5G at no extra cost,140* International minutes free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/go-unlimited-plus/,go-unlimited-plus,UK Plan Unlimited Plus,,,,,,30.0,Unlimited Data SIM For £30p/m | UK Plan Unlimited Plus,1,,,,,,,,,PAYG,Unlimited,,,,,"UK Plan Unlimited Plus PAYG SIM Bundle. Up to 35GB EU & India roaming, 5GB China Roaming, unlimited intl. mins & UK calls, eSIM & 5G enabled. £30 for 30 days.",,,,,,,,,,,,,,,,,Unlimited International minutes free | Unlimited UK calls and texts | EU & India Data Roaming(Data Cap up to 35GB) | EU & India Data Roaming | (Data Cap up to 35GB) | China Roaming (Data Cap up to 5GB) | China Roaming (Data Cap up to 5GB) | eSIM available | 5G at no extra cost,"Unlimited International minutes free | Unlimited UK calls and texts | EU,China & India Data Roaming | EU,China & India Data Roaming",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/go-unlimited/,go-unlimited,UK Plan Unlimited,,,,,,12.5,Unlimited Data PAYG SIM For £12.50p/m | UK Plan Unlimited,1,,,,,,25.0,Y,,PAYG,Unlimited ,Save £12.50 Today! | Offer price 1st purchase,,,,"UK Plan Unlimited Data Pay As You Go SIM Bundle. 35GB EU & India roaming, 100 intl. mins, unlimited UK calls, eSIM & 5G ready. £12.50 first month then £25.",,,,,,,,,,,,,,,,,£25 after 30 days | Unlimited UK calls and texts | 100 International minutes free | EU & India Roaming(Data Cap up to 35GB) | EU & India Roaming | China Roaming (Data Cap up to 5GB) | eSIM available | 5G at no extra cost,"£25 after 30 days | Unlimited UK calls and texts | 100 International minutes free | EU,China & India Data Roaming Included | EU,China & India Data Roaming Included",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/kenya-safaricom-medium/,kenya-safaricom-medium,Kenya Safaricom Medium,,,,,,10.0,Kenya Safaricom Medium - SIM Plan For Only £10p/m | Lyca Mobile UK,1,,,,,,,,,PAYG,,,,,,Get 150 Minutes to Kenya Safaricom Network with Lyca Mobile's Kenya Safaricom Medium SIM plan for just £10 a month. ,,,,,,,,,,,,,,,,,150 Minutes to Kenya Safaricom Network.,150 Minutes to Kenya Safaricom Network.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/kenya-safaricom-small/,kenya-safaricom-small,Kenya Safaricom Small,,,,,,5.0,Kenya Safaricom Small - SIM Plan For Only £5p/m | Lyca Mobile UK,1,,,,,,,,,PAYG,,,,,,Get 70 Minutes to Kenya Safaricom Network with Lyca Mobile's Kenya Safaricom Medium SIM plan for just £5 a month. ,,,,,,,,,,,,,,,,,70 Minutes to Kenya Safaricom Network.,70 Minutes to Kenya Safaricom Network.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lycamobile.co.uk,2025-09-20,,https://www.lycamobile.co.uk/en/bundle/national-plus/,national-plus,National Plus,,,,,,5.0,30GB Data SIM Plan For Only £5p/m | UK National Plus,1,,,,,,10.0,Y,,PAYG,30,5GB Extra - Now get 30GB! | 50% Off on 1st purchase,,,,"Lyca Mobile UK National Plus PAYG Bundle. 30GB Data, up to 12GB EU roaming, 100 intl. mins, unlimited UK mins, eSIM & 5G enabled. £5 first 30 days then £7.50.",,,,,,,,,,,,,,,,,£10 after 30 days | Unlimited UK calls and texts | 100 International minutes free | EU Roaming (Data Cap up to 12GB) | China Roaming (Data Cap up to 500MB) | eSIM available | 5G at no extra cost,£10 after 30 days | Unlimited UK calls and texts | 100 International minutes free | EU & China Roaming Included | EU & China Roaming Included,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
