source,date,apiURL,url,sku,name,brand,stock,advance,paymentAmount,phoneContractDuration,sim_price,simContractname,simContractDuration,phoneContractPrice,isPhoneContractAvailableWOsim,phoneContractSimPackage,handsetOnlyCostCash,handsetOnlyContract,previousPrice,onSale,saleText,plan_type,sim_data,simOfferData,sim1YearIncrease,sim2YearIncrease,sim3YearIncrease,simDesc,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
Vodafone,2025-10-19,,https://www.vodafone.co.uk/mobile/pay-as-you-go/apple/iphone-14,215357,Apple iPhone 14 128GB Midnight,Apple,Y,0,0,0,10.0,£10 Big Value Bundle,1,0,N,534.0,524.0,,,,,pay_as_yo_go,7,21,,,,,Midnight,128 GB,,,mobile,pay-as-you-go,apple,iphone-14,,,,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/4w6poKrPVg4jOEvp6Cws9p/69c97bbd1b73d454f4a33053be606802/Apple_iPhone_14_midnight-full-product-left-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/29H3BLtN4KItc7rcEp399c/03c7c7921dd8dc7b2f521bdd1b8863a1/Apple_iPhone_14_midnight-full-product-right-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/17zoV0jrn0zfZ8mObfELg2/618fc79020adde426a3980017f279f1e/Apple_iPhone_14_midnight-full-product-side-600.png,"Capture stunning photos in low light and bright light. Crash Detection, a new safety feature, calls for help when you can’t.",,,,,,,,,,,SPECIFICATION,Battery,NON-REMOVABLE | FAST BATTERY CHARGING | QI WIRELESS CHARGING,SPECIFICATION,Body,"CERAMIC SHIELD FRONT, GLASS BACK AND ALUMINIUM DESIGN | DUAL SIM (NANO-SIM AND ESIM) | SPLASH, WATER AND DUST RESISTANT (IP68)",SPECIFICATION,Camera details,"12MP (F/1.5, WIDE) + 12MP (F/2.4, ULTRA WIDE) | 12MP (F/1.9, TRUEDEPTH) | AUTOFOCUS WITH 100% FOCUS PIXELS | 2X OPTICAL ZOOM OUT; DIGITAL ZOOM UP TO 5X | SAPPHIRE CRYSTAL LENS COVER | TRUE TONE FLASH | PHOTONIC ENGINE | DEEP FUSION | SMART HDR 4 | PORTRAIT MODE WITH ADVANCED BOKEH AND DEPTH CONTROL | PORTRAIT LIGHTING WITH SIX EFFECTS (NATURAL, STUDIO, CONTOUR, STAGE, STAGE MONO, HIGH‑KEY LIGHT MONO) | NIGHT MODE | PANORAMA (UP TO 63MP) | PHOTOGRAPHIC STYLES | WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS | LENS CORRECTION (ULTRA WIDE) | ADVANCED RED‑EYE CORRECTION | AUTO IMAGE STABILISATION | BURST MODE",SPECIFICATION,Capacity,128GB,SPECIFICATION,Colour,MIDNIGHT,SPECIFICATION,Connectivity,"2G / 3G / 4G / 5G | WI-FI 802.11 A/B/G/N/AC/AX, DUAL-BAND, HOTSPOT | BLUETOOTH 5.3 | GPS WITH GLONASS, GALILEO, QZSS AND BEIDOU | NFC | USB 2.0, PROPRIETARY REVERSIBLE CONNECTOR",SPECIFICATION,Display details,"OLED CAPACITIVE TOUCHSCREEN, SUPER RETINA XDR | 2532 X 1170 PIXELS | FINGERPRINT-RESISTANT OLEOPHOBIC COATING | HAPTIC TOUCH | HDR DISPLAY | TRUE TONE DISPLAY | WIDE COLOUR DISPLAY (P3)",SPECIFICATION,Features,APPLE PAY | BAROMETER | CRASH DETECTION | DIGITAL COMPASS | DUAL AMBIENT LIGHT SENSORS | FACE ID | HIGH DYNAMIC RANGE GYRO | HIGH-G ACCELEROMETER | IBEACON MICRO-LOCATION | ICLOUD CLOUD SERVICE | MAGSAFE | PHOTONIC ENGINE | PROXIMITY SENSOR | SIRI NATURAL LANGUAGE COMMANDS AND DICTATION | HEVC/MP4/H.264 AND PRORES PLAYER,SPECIFICATION,Memory,128GB,SPECIFICATION,Platform,IOS 16 | APPLE A15 BIONIC | HEXA-CORE | APPLE GPU,SPECIFICATION,Video,"K VIDEO RECORDING AT 24 FPS, 25 FPS, 30 FPS OR 60 FPS | 1080P HD VIDEO RECORDING AT 25 FPS, 30 FPS OR 60 FPS | 720P HD VIDEO RECORDING AT 30 FPS | CINEMATIC MODE UP TO 4K HDR AT 30 FPS | ACTION MODE UP TO 2.8K AT 60 FPS | HDR VIDEO RECORDING WITH DOLBY VISION UP TO 4K AT 60 FPS | SLO‑MO VIDEO SUPPORT FOR 1080P AT 120 FPS OR 240 FPS | TIME-LAPSE VIDEO WITH STABILISATION | NIGHT MODE TIME-LAPSE | QUICKTAKE VIDEO | SENSOR-SHIFT OPTICAL IMAGE STABILISATION FOR VIDEO (MAIN) | 2X OPTICAL ZOOM OUT | DIGITAL ZOOM UP TO 3X | AUDIO ZOOM | TRUE TONE FLASH | CINEMATIC VIDEO STABILISATION (4K, 1080P AND 720P) | CONTINUOUS AUTOFOCUS VIDEO",SPECIFICATION,Box Contains,LIGHTNING CABLE | DOCUMENTATION,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone,2025-10-19,,https://www.vodafone.co.uk/mobile/pay-as-you-go/apple/iphone-14,215357,Apple iPhone 14 128GB Midnight,Apple,Y,0,0,0,15.0,£15 Big Value Bundle,1,0,N,539.0,524.0,,,,,pay_as_yo_go,20,70,,,,,Midnight,128 GB,,,mobile,pay-as-you-go,apple,iphone-14,,,,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/4w6poKrPVg4jOEvp6Cws9p/69c97bbd1b73d454f4a33053be606802/Apple_iPhone_14_midnight-full-product-left-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/29H3BLtN4KItc7rcEp399c/03c7c7921dd8dc7b2f521bdd1b8863a1/Apple_iPhone_14_midnight-full-product-right-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/17zoV0jrn0zfZ8mObfELg2/618fc79020adde426a3980017f279f1e/Apple_iPhone_14_midnight-full-product-side-600.png,"Capture stunning photos in low light and bright light. Crash Detection, a new safety feature, calls for help when you can’t.",,,,,,,,,,,SPECIFICATION,Battery,NON-REMOVABLE | FAST BATTERY CHARGING | QI WIRELESS CHARGING,SPECIFICATION,Body,"CERAMIC SHIELD FRONT, GLASS BACK AND ALUMINIUM DESIGN | DUAL SIM (NANO-SIM AND ESIM) | SPLASH, WATER AND DUST RESISTANT (IP68)",SPECIFICATION,Camera details,"12MP (F/1.5, WIDE) + 12MP (F/2.4, ULTRA WIDE) | 12MP (F/1.9, TRUEDEPTH) | AUTOFOCUS WITH 100% FOCUS PIXELS | 2X OPTICAL ZOOM OUT; DIGITAL ZOOM UP TO 5X | SAPPHIRE CRYSTAL LENS COVER | TRUE TONE FLASH | PHOTONIC ENGINE | DEEP FUSION | SMART HDR 4 | PORTRAIT MODE WITH ADVANCED BOKEH AND DEPTH CONTROL | PORTRAIT LIGHTING WITH SIX EFFECTS (NATURAL, STUDIO, CONTOUR, STAGE, STAGE MONO, HIGH‑KEY LIGHT MONO) | NIGHT MODE | PANORAMA (UP TO 63MP) | PHOTOGRAPHIC STYLES | WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS | LENS CORRECTION (ULTRA WIDE) | ADVANCED RED‑EYE CORRECTION | AUTO IMAGE STABILISATION | BURST MODE",SPECIFICATION,Capacity,128GB,SPECIFICATION,Colour,MIDNIGHT,SPECIFICATION,Connectivity,"2G / 3G / 4G / 5G | WI-FI 802.11 A/B/G/N/AC/AX, DUAL-BAND, HOTSPOT | BLUETOOTH 5.3 | GPS WITH GLONASS, GALILEO, QZSS AND BEIDOU | NFC | USB 2.0, PROPRIETARY REVERSIBLE CONNECTOR",SPECIFICATION,Display details,"OLED CAPACITIVE TOUCHSCREEN, SUPER RETINA XDR | 2532 X 1170 PIXELS | FINGERPRINT-RESISTANT OLEOPHOBIC COATING | HAPTIC TOUCH | HDR DISPLAY | TRUE TONE DISPLAY | WIDE COLOUR DISPLAY (P3)",SPECIFICATION,Features,APPLE PAY | BAROMETER | CRASH DETECTION | DIGITAL COMPASS | DUAL AMBIENT LIGHT SENSORS | FACE ID | HIGH DYNAMIC RANGE GYRO | HIGH-G ACCELEROMETER | IBEACON MICRO-LOCATION | ICLOUD CLOUD SERVICE | MAGSAFE | PHOTONIC ENGINE | PROXIMITY SENSOR | SIRI NATURAL LANGUAGE COMMANDS AND DICTATION | HEVC/MP4/H.264 AND PRORES PLAYER,SPECIFICATION,Memory,128GB,SPECIFICATION,Platform,IOS 16 | APPLE A15 BIONIC | HEXA-CORE | APPLE GPU,SPECIFICATION,Video,"K VIDEO RECORDING AT 24 FPS, 25 FPS, 30 FPS OR 60 FPS | 1080P HD VIDEO RECORDING AT 25 FPS, 30 FPS OR 60 FPS | 720P HD VIDEO RECORDING AT 30 FPS | CINEMATIC MODE UP TO 4K HDR AT 30 FPS | ACTION MODE UP TO 2.8K AT 60 FPS | HDR VIDEO RECORDING WITH DOLBY VISION UP TO 4K AT 60 FPS | SLO‑MO VIDEO SUPPORT FOR 1080P AT 120 FPS OR 240 FPS | TIME-LAPSE VIDEO WITH STABILISATION | NIGHT MODE TIME-LAPSE | QUICKTAKE VIDEO | SENSOR-SHIFT OPTICAL IMAGE STABILISATION FOR VIDEO (MAIN) | 2X OPTICAL ZOOM OUT | DIGITAL ZOOM UP TO 3X | AUDIO ZOOM | TRUE TONE FLASH | CINEMATIC VIDEO STABILISATION (4K, 1080P AND 720P) | CONTINUOUS AUTOFOCUS VIDEO",SPECIFICATION,Box Contains,LIGHTNING CABLE | DOCUMENTATION,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone,2025-10-19,,https://www.vodafone.co.uk/mobile/pay-as-you-go/apple/iphone-14,215357,Apple iPhone 14 128GB Midnight,Apple,Y,0,0,0,20.0,£20 Big Value Bundle,1,0,N,544.0,524.0,,,,,pay_as_yo_go,40,140,,,,,Midnight,128 GB,,,mobile,pay-as-you-go,apple,iphone-14,,,,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/4w6poKrPVg4jOEvp6Cws9p/69c97bbd1b73d454f4a33053be606802/Apple_iPhone_14_midnight-full-product-left-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/29H3BLtN4KItc7rcEp399c/03c7c7921dd8dc7b2f521bdd1b8863a1/Apple_iPhone_14_midnight-full-product-right-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/17zoV0jrn0zfZ8mObfELg2/618fc79020adde426a3980017f279f1e/Apple_iPhone_14_midnight-full-product-side-600.png,"Capture stunning photos in low light and bright light. Crash Detection, a new safety feature, calls for help when you can’t.",,,,,,,,,,,SPECIFICATION,Battery,NON-REMOVABLE | FAST BATTERY CHARGING | QI WIRELESS CHARGING,SPECIFICATION,Body,"CERAMIC SHIELD FRONT, GLASS BACK AND ALUMINIUM DESIGN | DUAL SIM (NANO-SIM AND ESIM) | SPLASH, WATER AND DUST RESISTANT (IP68)",SPECIFICATION,Camera details,"12MP (F/1.5, WIDE) + 12MP (F/2.4, ULTRA WIDE) | 12MP (F/1.9, TRUEDEPTH) | AUTOFOCUS WITH 100% FOCUS PIXELS | 2X OPTICAL ZOOM OUT; DIGITAL ZOOM UP TO 5X | SAPPHIRE CRYSTAL LENS COVER | TRUE TONE FLASH | PHOTONIC ENGINE | DEEP FUSION | SMART HDR 4 | PORTRAIT MODE WITH ADVANCED BOKEH AND DEPTH CONTROL | PORTRAIT LIGHTING WITH SIX EFFECTS (NATURAL, STUDIO, CONTOUR, STAGE, STAGE MONO, HIGH‑KEY LIGHT MONO) | NIGHT MODE | PANORAMA (UP TO 63MP) | PHOTOGRAPHIC STYLES | WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS | LENS CORRECTION (ULTRA WIDE) | ADVANCED RED‑EYE CORRECTION | AUTO IMAGE STABILISATION | BURST MODE",SPECIFICATION,Capacity,128GB,SPECIFICATION,Colour,MIDNIGHT,SPECIFICATION,Connectivity,"2G / 3G / 4G / 5G | WI-FI 802.11 A/B/G/N/AC/AX, DUAL-BAND, HOTSPOT | BLUETOOTH 5.3 | GPS WITH GLONASS, GALILEO, QZSS AND BEIDOU | NFC | USB 2.0, PROPRIETARY REVERSIBLE CONNECTOR",SPECIFICATION,Display details,"OLED CAPACITIVE TOUCHSCREEN, SUPER RETINA XDR | 2532 X 1170 PIXELS | FINGERPRINT-RESISTANT OLEOPHOBIC COATING | HAPTIC TOUCH | HDR DISPLAY | TRUE TONE DISPLAY | WIDE COLOUR DISPLAY (P3)",SPECIFICATION,Features,APPLE PAY | BAROMETER | CRASH DETECTION | DIGITAL COMPASS | DUAL AMBIENT LIGHT SENSORS | FACE ID | HIGH DYNAMIC RANGE GYRO | HIGH-G ACCELEROMETER | IBEACON MICRO-LOCATION | ICLOUD CLOUD SERVICE | MAGSAFE | PHOTONIC ENGINE | PROXIMITY SENSOR | SIRI NATURAL LANGUAGE COMMANDS AND DICTATION | HEVC/MP4/H.264 AND PRORES PLAYER,SPECIFICATION,Memory,128GB,SPECIFICATION,Platform,IOS 16 | APPLE A15 BIONIC | HEXA-CORE | APPLE GPU,SPECIFICATION,Video,"K VIDEO RECORDING AT 24 FPS, 25 FPS, 30 FPS OR 60 FPS | 1080P HD VIDEO RECORDING AT 25 FPS, 30 FPS OR 60 FPS | 720P HD VIDEO RECORDING AT 30 FPS | CINEMATIC MODE UP TO 4K HDR AT 30 FPS | ACTION MODE UP TO 2.8K AT 60 FPS | HDR VIDEO RECORDING WITH DOLBY VISION UP TO 4K AT 60 FPS | SLO‑MO VIDEO SUPPORT FOR 1080P AT 120 FPS OR 240 FPS | TIME-LAPSE VIDEO WITH STABILISATION | NIGHT MODE TIME-LAPSE | QUICKTAKE VIDEO | SENSOR-SHIFT OPTICAL IMAGE STABILISATION FOR VIDEO (MAIN) | 2X OPTICAL ZOOM OUT | DIGITAL ZOOM UP TO 3X | AUDIO ZOOM | TRUE TONE FLASH | CINEMATIC VIDEO STABILISATION (4K, 1080P AND 720P) | CONTINUOUS AUTOFOCUS VIDEO",SPECIFICATION,Box Contains,LIGHTNING CABLE | DOCUMENTATION,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone,2025-10-19,,https://www.vodafone.co.uk/mobile/pay-as-you-go/apple/iphone-14,215357,Apple iPhone 14 128GB Midnight,Apple,Y,0,0,0,30.0,£30 Big Value Bundle,1,0,N,554.0,524.0,,,,,pay_as_yo_go,100,300,,,,,Midnight,128 GB,,,mobile,pay-as-you-go,apple,iphone-14,,,,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/4w6poKrPVg4jOEvp6Cws9p/69c97bbd1b73d454f4a33053be606802/Apple_iPhone_14_midnight-full-product-left-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/29H3BLtN4KItc7rcEp399c/03c7c7921dd8dc7b2f521bdd1b8863a1/Apple_iPhone_14_midnight-full-product-right-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/17zoV0jrn0zfZ8mObfELg2/618fc79020adde426a3980017f279f1e/Apple_iPhone_14_midnight-full-product-side-600.png,"Capture stunning photos in low light and bright light. Crash Detection, a new safety feature, calls for help when you can’t.",,,,,,,,,,,SPECIFICATION,Battery,NON-REMOVABLE | FAST BATTERY CHARGING | QI WIRELESS CHARGING,SPECIFICATION,Body,"CERAMIC SHIELD FRONT, GLASS BACK AND ALUMINIUM DESIGN | DUAL SIM (NANO-SIM AND ESIM) | SPLASH, WATER AND DUST RESISTANT (IP68)",SPECIFICATION,Camera details,"12MP (F/1.5, WIDE) + 12MP (F/2.4, ULTRA WIDE) | 12MP (F/1.9, TRUEDEPTH) | AUTOFOCUS WITH 100% FOCUS PIXELS | 2X OPTICAL ZOOM OUT; DIGITAL ZOOM UP TO 5X | SAPPHIRE CRYSTAL LENS COVER | TRUE TONE FLASH | PHOTONIC ENGINE | DEEP FUSION | SMART HDR 4 | PORTRAIT MODE WITH ADVANCED BOKEH AND DEPTH CONTROL | PORTRAIT LIGHTING WITH SIX EFFECTS (NATURAL, STUDIO, CONTOUR, STAGE, STAGE MONO, HIGH‑KEY LIGHT MONO) | NIGHT MODE | PANORAMA (UP TO 63MP) | PHOTOGRAPHIC STYLES | WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS | LENS CORRECTION (ULTRA WIDE) | ADVANCED RED‑EYE CORRECTION | AUTO IMAGE STABILISATION | BURST MODE",SPECIFICATION,Capacity,128GB,SPECIFICATION,Colour,MIDNIGHT,SPECIFICATION,Connectivity,"2G / 3G / 4G / 5G | WI-FI 802.11 A/B/G/N/AC/AX, DUAL-BAND, HOTSPOT | BLUETOOTH 5.3 | GPS WITH GLONASS, GALILEO, QZSS AND BEIDOU | NFC | USB 2.0, PROPRIETARY REVERSIBLE CONNECTOR",SPECIFICATION,Display details,"OLED CAPACITIVE TOUCHSCREEN, SUPER RETINA XDR | 2532 X 1170 PIXELS | FINGERPRINT-RESISTANT OLEOPHOBIC COATING | HAPTIC TOUCH | HDR DISPLAY | TRUE TONE DISPLAY | WIDE COLOUR DISPLAY (P3)",SPECIFICATION,Features,APPLE PAY | BAROMETER | CRASH DETECTION | DIGITAL COMPASS | DUAL AMBIENT LIGHT SENSORS | FACE ID | HIGH DYNAMIC RANGE GYRO | HIGH-G ACCELEROMETER | IBEACON MICRO-LOCATION | ICLOUD CLOUD SERVICE | MAGSAFE | PHOTONIC ENGINE | PROXIMITY SENSOR | SIRI NATURAL LANGUAGE COMMANDS AND DICTATION | HEVC/MP4/H.264 AND PRORES PLAYER,SPECIFICATION,Memory,128GB,SPECIFICATION,Platform,IOS 16 | APPLE A15 BIONIC | HEXA-CORE | APPLE GPU,SPECIFICATION,Video,"K VIDEO RECORDING AT 24 FPS, 25 FPS, 30 FPS OR 60 FPS | 1080P HD VIDEO RECORDING AT 25 FPS, 30 FPS OR 60 FPS | 720P HD VIDEO RECORDING AT 30 FPS | CINEMATIC MODE UP TO 4K HDR AT 30 FPS | ACTION MODE UP TO 2.8K AT 60 FPS | HDR VIDEO RECORDING WITH DOLBY VISION UP TO 4K AT 60 FPS | SLO‑MO VIDEO SUPPORT FOR 1080P AT 120 FPS OR 240 FPS | TIME-LAPSE VIDEO WITH STABILISATION | NIGHT MODE TIME-LAPSE | QUICKTAKE VIDEO | SENSOR-SHIFT OPTICAL IMAGE STABILISATION FOR VIDEO (MAIN) | 2X OPTICAL ZOOM OUT | DIGITAL ZOOM UP TO 3X | AUDIO ZOOM | TRUE TONE FLASH | CINEMATIC VIDEO STABILISATION (4K, 1080P AND 720P) | CONTINUOUS AUTOFOCUS VIDEO",SPECIFICATION,Box Contains,LIGHTNING CABLE | DOCUMENTATION,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone,2025-10-19,,https://www.vodafone.co.uk/mobile/pay-as-you-go/apple/iphone-14,215357,Apple iPhone 14 128GB Midnight,Apple,Y,0,0,0,40.0,£40 Big Value Bundle,1,0,N,564.0,524.0,,,,,pay_as_yo_go,Unlimited,,,,,,Midnight,128 GB,,,mobile,pay-as-you-go,apple,iphone-14,,,,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/3a7dEr6ibzJhg9ByurGpYl/d3c9a72fb54b6d3017099e9bd9b5964d/Apple_iPhone_14_midnight-full-product-front-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/4w6poKrPVg4jOEvp6Cws9p/69c97bbd1b73d454f4a33053be606802/Apple_iPhone_14_midnight-full-product-left-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/29H3BLtN4KItc7rcEp399c/03c7c7921dd8dc7b2f521bdd1b8863a1/Apple_iPhone_14_midnight-full-product-right-600.png,http://images.vodafone.co.uk/gbnnsauqav4t/17zoV0jrn0zfZ8mObfELg2/618fc79020adde426a3980017f279f1e/Apple_iPhone_14_midnight-full-product-side-600.png,"Capture stunning photos in low light and bright light. Crash Detection, a new safety feature, calls for help when you can’t.",,,,,,,,,,,SPECIFICATION,Battery,NON-REMOVABLE | FAST BATTERY CHARGING | QI WIRELESS CHARGING,SPECIFICATION,Body,"CERAMIC SHIELD FRONT, GLASS BACK AND ALUMINIUM DESIGN | DUAL SIM (NANO-SIM AND ESIM) | SPLASH, WATER AND DUST RESISTANT (IP68)",SPECIFICATION,Camera details,"12MP (F/1.5, WIDE) + 12MP (F/2.4, ULTRA WIDE) | 12MP (F/1.9, TRUEDEPTH) | AUTOFOCUS WITH 100% FOCUS PIXELS | 2X OPTICAL ZOOM OUT; DIGITAL ZOOM UP TO 5X | SAPPHIRE CRYSTAL LENS COVER | TRUE TONE FLASH | PHOTONIC ENGINE | DEEP FUSION | SMART HDR 4 | PORTRAIT MODE WITH ADVANCED BOKEH AND DEPTH CONTROL | PORTRAIT LIGHTING WITH SIX EFFECTS (NATURAL, STUDIO, CONTOUR, STAGE, STAGE MONO, HIGH‑KEY LIGHT MONO) | NIGHT MODE | PANORAMA (UP TO 63MP) | PHOTOGRAPHIC STYLES | WIDE COLOUR CAPTURE FOR PHOTOS AND LIVE PHOTOS | LENS CORRECTION (ULTRA WIDE) | ADVANCED RED‑EYE CORRECTION | AUTO IMAGE STABILISATION | BURST MODE",SPECIFICATION,Capacity,128GB,SPECIFICATION,Colour,MIDNIGHT,SPECIFICATION,Connectivity,"2G / 3G / 4G / 5G | WI-FI 802.11 A/B/G/N/AC/AX, DUAL-BAND, HOTSPOT | BLUETOOTH 5.3 | GPS WITH GLONASS, GALILEO, QZSS AND BEIDOU | NFC | USB 2.0, PROPRIETARY REVERSIBLE CONNECTOR",SPECIFICATION,Display details,"OLED CAPACITIVE TOUCHSCREEN, SUPER RETINA XDR | 2532 X 1170 PIXELS | FINGERPRINT-RESISTANT OLEOPHOBIC COATING | HAPTIC TOUCH | HDR DISPLAY | TRUE TONE DISPLAY | WIDE COLOUR DISPLAY (P3)",SPECIFICATION,Features,APPLE PAY | BAROMETER | CRASH DETECTION | DIGITAL COMPASS | DUAL AMBIENT LIGHT SENSORS | FACE ID | HIGH DYNAMIC RANGE GYRO | HIGH-G ACCELEROMETER | IBEACON MICRO-LOCATION | ICLOUD CLOUD SERVICE | MAGSAFE | PHOTONIC ENGINE | PROXIMITY SENSOR | SIRI NATURAL LANGUAGE COMMANDS AND DICTATION | HEVC/MP4/H.264 AND PRORES PLAYER,SPECIFICATION,Memory,128GB,SPECIFICATION,Platform,IOS 16 | APPLE A15 BIONIC | HEXA-CORE | APPLE GPU,SPECIFICATION,Video,"K VIDEO RECORDING AT 24 FPS, 25 FPS, 30 FPS OR 60 FPS | 1080P HD VIDEO RECORDING AT 25 FPS, 30 FPS OR 60 FPS | 720P HD VIDEO RECORDING AT 30 FPS | CINEMATIC MODE UP TO 4K HDR AT 30 FPS | ACTION MODE UP TO 2.8K AT 60 FPS | HDR VIDEO RECORDING WITH DOLBY VISION UP TO 4K AT 60 FPS | SLO‑MO VIDEO SUPPORT FOR 1080P AT 120 FPS OR 240 FPS | TIME-LAPSE VIDEO WITH STABILISATION | NIGHT MODE TIME-LAPSE | QUICKTAKE VIDEO | SENSOR-SHIFT OPTICAL IMAGE STABILISATION FOR VIDEO (MAIN) | 2X OPTICAL ZOOM OUT | DIGITAL ZOOM UP TO 3X | AUDIO ZOOM | TRUE TONE FLASH | CINEMATIC VIDEO STABILISATION (4K, 1080P AND 720P) | CONTINUOUS AUTOFOCUS VIDEO",SPECIFICATION,Box Contains,LIGHTNING CABLE | DOCUMENTATION,,,,,,,,,,,,,,,,,,,,,,,,
