source,date,apiURL,url,sku,name,brand,price,stock,previousPrice,onSale,saleText,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0G4E&opt=&sel=CPK,UJ0G4E,HP 4y Onsite w/Predictive Detection Alerts Desktop,HP,59.99,Y,,,,,,,,Home,Care Packs,HP 4y Onsite w/Predictive Detection Alerts Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G4E_1_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G4E_3_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G4E_2_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G4E_4_1750x1285.jpg,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0G5E&opt=&sel=CPK,UJ0G5E,HP 5y Onsite w/Predictive Detection Alerts Desktop,HP,75.59,Y,,,,,,,,Home,Care Packs,HP 5y Onsite w/Predictive Detection Alerts Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G5E_1_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G5E_3_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G5E_2_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G5E_4_1750x1285.jpg,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0G6E&opt=&sel=CPK,UJ0G6E,HP 3y Onsite w/Predictive Detection Alerts/DMR Desktop,HP,55.19,Y,,,,,,,,Home,Care Packs,HP 3y Onsite w/Predictive Detection Alerts/DMR Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G6E_2_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G6E_4_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G6E_3_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G6E_5_1750x1285.jpg,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0G7E&opt=&sel=CPK,UJ0G7E,HP 4y Onsite w/Predictive Detection Alerts/DMR Desktop,HP,74.39,Y,,,,,,,,Home,Care Packs,HP 4y Onsite w/Predictive Detection Alerts/DMR Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G7E_1_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G7E_3_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G7E_2_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G7E_4_1750x1285.jpg,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0G8E&opt=&sel=CPK,UJ0G8E,HP 5y Onsite w/Predictive Detection Alerts/DMR Desktop,HP,93.59,Y,,,,,,,,Home,Care Packs,HP 5y Onsite w/Predictive Detection Alerts/DMR Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G8E_1_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G8E_3_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G8E_2_1750x1285.jpg,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G8E_4_1750x1285.jpg,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0G9E&opt=&sel=CPK,UJ0G9E,HP 3y Onsite w/Predictive Detection Alerts/Peripherals Desktop,HP,59.99,Y,,,,,,,,Home,Care Packs,HP 3y Onsite w/Predictive Detection Alerts/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0G9E_1750x1285.jpg,,,,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H0E&opt=&sel=CPK,UJ0H0E,HP 4y Onsite w/Predictive Detection Alerts/Peripherals Desktop,HP,80.39,Y,,,,,,,,Home,Care Packs,HP 4y Onsite w/Predictive Detection Alerts/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H0E_1_1750x1285.jpg,,,,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H1E&opt=&sel=CPK,UJ0H1E,HP 5y Onsite w/Predictive Detection Alerts/Peripherals Desktop,HP,99.59,Y,,,,,,,,Home,Care Packs,HP 5y Onsite w/Predictive Detection Alerts/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H1E_1750x1285.jpg,,,,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H2E&opt=&sel=CPK,UJ0H2E,HP 3y Onsite w/Predictive Detection Alerts/DMR/Peripherals Desktop,HP,70.79,Y,,,,,,,,Home,Care Packs,HP 3y Onsite w/Predictive Detection Alerts/DMR/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H2E_1_1750x1285.jpg,,,,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,2025-10-30,api_url,https://www.hp.com/gb-en/shop/product.aspx?id=UJ0H3E&opt=&sel=CPK,UJ0H3E,HP 4y Onsite w/Predictive Detection Alerts/DMR/Peripherals Desktop,HP,93.59,Y,,,,,,,,Home,Care Packs,HP 4y Onsite w/Predictive Detection Alerts/DMR/Peripherals Desktop,,,,,https://www.hp.com/gb-en/shop/Html/Merch/Images/UJ0H3E_1_1750x1285.jpg,,,,,"Limit interruptions with remote support and convenient onsite repairs—all thanks to AI-powered predictive issue detection, alerts and automation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
