source,date,apiURL,url,sku,name,brand,price,stock,previousPrice,onSale,saleText,colour,size,UPC,EAN,cat,subcat1,subcat2,subcat3,subcat4,subcat5,warranty,image1,image2,image3,image4,image5,desc,shortDesc,reviewCount,reviewRating,videoURL,isSellingFast,isRestockingSoon,isPromotion,isOutletPrice,lowestPriceText,lowestPriceValue,attributeType1,attributeTitle1,attributeValue1,attributeType2,attributeTitle2,attributeValue2,attributeType3,attributeTitle3,attributeValue3,attributeType4,attributeTitle4,attributeValue4,attributeType5,attributeTitle5,attributeValue5,attributeType6,attributeTitle6,attributeValue6,attributeType7,attributeTitle7,attributeValue7,attributeType8,attributeTitle8,attributeValue8,attributeType9,attributeTitle9,attributeValue9,attributeType10,attributeTitle10,attributeValue10,attributeType11,attributeTitle11,attributeValue11,attributeType12,attributeTitle12,attributeValue12,attributeType13,attributeTitle13,attributeValue13,attributeType14,attributeTitle14,attributeValue14,attributeType15,attributeTitle15,attributeValue15,attributeType16,attributeTitle16,attributeValue16,attributeType17,attributeTitle17,attributeValue17,attributeType18,attributeTitle18,attributeValue18,attributeType19,attributeTitle19,attributeValue19,attributeType20,attributeTitle20,attributeValue20
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?113488012,https://www.johnlewis.com/stanley-quencher-stainless-steel-flowstate-tumbler-600ml-cabana-gloss/p113488012,113477058,"Stanley Quencher Stainless Steel FlowState Tumbler, 600ml, Cabana Gloss",Stanley,42.00,Y,,,Exclusive to John Lewis & Stanley,Cabana Gloss,,,1210001950917,Homepage,Home & Garden,Drinkware,Travel Mugs,,,,https://media.johnlewiscontent.com/i/JohnLewis/113477058,https://media.johnlewiscontent.com/i/JohnLewis/113477058alt1,https://media.johnlewiscontent.com/i/JohnLewis/113477058alt2,https://media.johnlewiscontent.com/i/JohnLewis/113477058alt3,,"Constructed from durable stainless steel, the Quencher H2.0 offers maximum hydration with fewer refills. For commuting, studio workouts, day trips or your back garden, you'll want this tumbler by your side. Thanks to Stanley's vacuum insulation, your water will stay ice cold, hour after hour. The advanced Flowstate™ lid features a rotating cover with three positions: a straw opening designed to resist splashes while holding the reusable straw in place, a drink opening, and a full-cover top. The ergonomic handle includes comfort-grip inserts for easy carrying, and the narrow base fits just about any car cup holder. Lastly, every piece of this stainless steel tumbler is dishwasher safe for easy cleaning.",,8,4.4,,,,,,£42.00,42.00,specification,Brand,Stanley,specification,Country of Origin,China,specification,Dishwasher Safe,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?111391979,https://www.johnlewis.com/chillys-series-2-flip-insulated-stainless-steel-drinks-bottle-500ml-silver/p111391979,111323679,"Chilly's Series 2 Flip Insulated Stainless Steel Drinks Bottle, 500ml, Silver",Chilly's,14.00,N,38.00,Y,Reduced To Clear,Silver,,,0762765353530,Homepage,Home & Garden,Drinkware,Water Bottles,,,6 year guarantee included,https://media.johnlewiscontent.com/i/JohnLewis/111323679alt1,https://media.johnlewiscontent.com/i/JohnLewis/111323679alt2,,,,"A Chilly's Series 2 Flip drinks bottle with a flip-up sports-style lid and stainless steel drinking straw for easy-access workout hydration. Made for everyday active lives, intense workouts and everything in between, this design has a loop for easy carrying and an antimicrobial drinking surface. Using advanced double-wall vacuum technology, each bottle is made of high-grade 90% recycled stainless steel and will keep drinks cold for up to 24 hours. The bottle is BPA-free and preserves the flavour and freshness of its contents. This drinks bottle comes in a Chilly's cylinder, ready to gift.",,,,,,,Y,,£14.00,14.00,specification,Solution,Reusable,specification,Brand,Chilly's,specification,Country of Origin,China,specification,Personalisation Details,No,specification,Care instructions,Hand wash in warm soapy water and rinse before first use. Regularly hand wash and allow to dry with the cap off.,specification,Dishwasher Safe,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?113699576,https://www.johnlewis.com/bartlett-london-onyx-tigers-eye-stainless-steel-bracelet-set/p113699576,113683825,"BARTLETT LONDON Onyx Tiger's Eye Stainless Steel Bracelet Set, Black",BARTLETT LONDON,29.00,Y,,,,Black,,,5055936764002,Homepage,Women,Women's Jewellery,Women's Bracelets,,,,https://media.johnlewiscontent.com/i/JohnLewis/113683825,,,,,"BARTLETT LONDON’s duo bracelet set weaves together onyx and tiger’s eye with stainless steel for a confident accent. Designed for easy wear, it brings subtle flair and everyday meaning to your look for a stunning individual style.",,,,,,,,,£29.00,29.00,specification,Brand,BARTLETT LONDON,specification,Country of Origin,China,specification,Fastening,"Lobster Claw, Slip-On",specification,Care instructions,"Remove whilst showering, sleeping and avoid direct contact with perfume.",specification,Bracelet Type,Bracelet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?113265213,https://www.johnlewis.com/mango-baby-panama-cotton-button-shirt-pastel-blue/p113265213?size=18-24-months,113265157,"Mango Baby Panama Cotton Button Shirt, Pastel Blue, 18-24 months",Mango,17.99,N,,,,Pastel Blue,18-24 months,,8447274394916,Homepage,Baby & Child,Baby & Toddlerwear (0-3 yrs),Baby & Toddler Tops,,,,https://media.johnlewiscontent.com/i/JohnLewis/009651972,https://media.johnlewiscontent.com/i/JohnLewis/009651972alt1,https://media.johnlewiscontent.com/i/JohnLewis/009651972alt2,https://media.johnlewiscontent.com/i/JohnLewis/009651972alt3,,"Ensure baby is ready for a day of fun and adventure with this long-sleeved blouse by Mango. Made from pure cotton for a super-soft finish, it works as the perfect plain base to patterned coordinates.",,,,,,,,,£17.99,17.99,specification,Brand,Mango,specification,Country of origin,India,specification,Drying instructions,Do not tumble dry,specification,Sleeve type,Long Sleeve,specification,Pattern details,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?585370,https://www.johnlewis.com/morris-co-bird-and-pomegranate-wallpaper/212539/p585370,232263260,"Morris & Co. Bird and Pomegranate Wallpaper, 212539",Morris & Co.,150.00,Y,,,,212539,,,5014496041169,Homepage,Home & Garden,Decorative Accessories,Wallpaper,,,,https://media.johnlewiscontent.com/i/JohnLewis/232263260,,,,,"Bird &amp; Pomegranate was the last patterned wallpaper design to be issued by Morris &amp; Co. Its origins clearly stem from one of the first wallpapers issued by the business, namely, &quot;Fruit&quot;. Have you thought about wallpaper accessories? Shop here .",,7,4.7,,,,,,£150.00,150.00,specification,Application method,Paste the Paper Wallpaper,specification,Brand,Morris & Co.,specification,Country of origin,United Kingdom,specification,Care instructions,Washable,specification,Pattern repeat,61.00cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?585370,https://www.johnlewis.com/morris-co-bird-and-pomegranate-wallpaper/212537/p585370,232263253,"Morris & Co. Bird and Pomegranate Wallpaper, 212537",Morris & Co.,150.00,Y,,,,212537,,,5014496041138,Homepage,Home & Garden,Decorative Accessories,Wallpaper,,,,https://media.johnlewiscontent.com/i/JohnLewis/232263253,,,,,"Bird &amp; Pomegranate was the last patterned wallpaper design to be issued by Morris &amp; Co. Its origins clearly stem from one of the first wallpapers issued by the business, namely, &quot;Fruit&quot;. Have you thought about wallpaper accessories? Shop here .",,7,4.7,,,,,,£150.00,150.00,specification,Application method,Paste the Paper Wallpaper,specification,Brand,Morris & Co.,specification,Country of origin,United Kingdom,specification,Care instructions,Washable,specification,Pattern repeat,61.00cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?585370,https://www.johnlewis.com/morris-co-bird-and-pomegranate-wallpaper/212538/p585370,232263238,"Morris & Co. Bird and Pomegranate Wallpaper, 212538",Morris & Co.,145.00,Y,,,Price matched,212538,,,5014496041145,Homepage,Home & Garden,Decorative Accessories,Wallpaper,,,,https://media.johnlewiscontent.com/i/JohnLewis/232263238,,,,,"Bird &amp; Pomegranate was the last patterned wallpaper design to be issued by Morris &amp; Co. Its origins clearly stem from one of the first wallpapers issued by the business, namely, &quot;Fruit&quot;. Have you thought about wallpaper accessories? Shop here .",,7,4.7,,,,Y,,£145.00,145.00,specification,Application method,Paste the Paper Wallpaper,specification,Brand,Morris & Co.,specification,Country of origin,United Kingdom,specification,Care instructions,Washable,specification,Pattern repeat,61.00cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?585370,https://www.johnlewis.com/morris-co-bird-and-pomegranate-wallpaper/212540/p585370,232263237,"Morris & Co. Bird and Pomegranate Wallpaper, 212540",Morris & Co.,150.00,Y,,,,212540,,,5014496041176,Homepage,Home & Garden,Decorative Accessories,Wallpaper,,,,https://media.johnlewiscontent.com/i/JohnLewis/232263237,,,,,"Bird &amp; Pomegranate was the last patterned wallpaper design to be issued by Morris &amp; Co. Its origins clearly stem from one of the first wallpapers issued by the business, namely, &quot;Fruit&quot;. Have you thought about wallpaper accessories? Shop here .",,7,4.7,,,,,,£150.00,150.00,specification,Application method,Paste the Paper Wallpaper,specification,Brand,Morris & Co.,specification,Country of origin,United Kingdom,specification,Care instructions,Washable,specification,Pattern repeat,61.00cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?112039378,https://www.johnlewis.com/sony-bravia-9-k75xr90pu-2024-qled-xr-mini-led-hdr-4k-ultra-hd-smart-google-tv-75-inch-with-youview-dolby-atmos-black/p112039378,112027937,"Sony Bravia 9 K75XR90PU (2024) QLED XR Mini LED HDR 4K Ultra HD Smart Google TV, 75 inch with Youview & Dolby Atmos, Black",Sony,2999.00,Y,3199.00,Y,Save £200,Black,,,4548736159631,Homepage,Electricals,Televisions,View all TVs,,,5 year guarantee included,https://media.johnlewiscontent.com/i/JohnLewis/112027937,https://media.johnlewiscontent.com/i/JohnLewis/112027937alt1,https://media.johnlewiscontent.com/i/JohnLewis/112027937alt2,https://media.johnlewiscontent.com/i/JohnLewis/10x24,https://media.johnlewiscontent.com/i/JohnLewis/112027937alt3,"Introducing the Bravia 9 4K HDR TV from Sony …for a remarkable cinematic experience. See and hear everything, exactly as the movie creators intended. The expanded colour accuracy, volume, and brightness of its QLED XR Mini LED screen, combined with Sony’s Neo technology, delivers bright, beautiful, true-to-life pictures like never before. Acoustic Multi Audio+ tech ensures immersive, directional sound to elevate the experience. Google TV brings an enormous library of apps, including the top streaming services, and you can interact, search, and control …with just your voice. 4K QLED (XR Mini LED) screen Sony’s 4K QLED (XR Mini LED) panel with neo technology gives breath-taking brightness and contrast and uncovers exhilarating depth and detail that would otherwise be missed. Using the same technology from their master monitors that professional movie creators work on, the XR Backlight Master Drive utilises a unique local dimming algorithm that controls the thousands of LEDs with absolute precision, so you see impressively deep blacks and stunning highlights that feel real. 4K UHD resolution with Dolby Vision HDR This screen has four times the number of pixels than Full HD TVs, delivering stunning realism, natural motion and incredible detail. High Dynamic Range expands light, dark, and every colour in between for a picture that's closer to real life. This set supports multiple HDR formats including Dolby Vision. Features : Neo technology : includes two up-firing beam tweeters, so just like at the cinema, sound comes from the screen for true immersion. XR TRILUMINOS Pro : produces a wider palette of colours with an enhanced range of hue and saturation, allowing natural shades and precise detail. Acoustic Multi Audio+ : creates sound that appears to come directly from where it’s happening on screen to fully immerse you in the action. Dolby Atmos sound : surround sound fills the room for immersive audio realism. Combined with Dolby Vision, it produces a richly cinematic experience. 360 Spatial Sound Mapping : creates phantom speakers all around you in a cinematic layout. Acoustic Center Sync : turns the TV into the centre speaker of your set-up, and you’ll enjoy intuitive, integrated control with a compatible Sony soundbar. Great for gaming Gamers enjoy smooth, responsive gameplay, as this TV supports 4K/120fps, VRR, and ALLM in HDMI 2.1, Sony’s quick-access Game Menu 2, Perfect for PS5 features, and PS Remote Play (compatible games and up-to-date console system software updates required for all features). Google TV Google TV gives easy access to your favourite content, services and compatible smart devices. Access 700,000+ movies and TV episodes from across streaming services including Netflix, Disney+, Prime Video, Apple TV, YouTube, and more*. Voice Search makes life so much easier …just ask to find a specific title, search by genre, get personalised recommendations, and use it to control your other compatible smart home devices. With over 10,000 apps available, you can cast from your smart device with Apple Airplay 2 and Chromecast built-in too. Youview catch-up In addition to a wealth of online entertainment, this set comes with built-in YouView. The seven day scroll back TV guide brings together catch up TV from across BBC iPlayer, ITVX, All 4 and My5.** You can also enjoy over 70 live TV channels and radio stations for free, such as BBC 1 & 2, ITV, Channel 4, E4, Channel 5, 5 USA, ITV 2 and Dave. Elegant design The BRAVIA 9 has been designed to blend with any interior, featuring Sony’s Seamless Edge bezel, 4-way stand, clutter-free cable management, and a backlit Eco Remote. Perfect partners With TVs getting slimmer and built-in speakers getting smaller, choosing the right sound system is more important than ever. Soundbars enhance your TV's sound quality and add that extra audio punch to all your movies, games and TV programmes. More affordable and easier to set up than a full size speaker system, they don't compromise on quality either. Take a look at our full range of <a href=""https://www.johnlewis.com/browse/electricals/dvd-blu-ray-home-cinema-soundbars/soundbars/_/N-7htc ""> soundbars | Don't forget... If you want to connect your TV to a blu-ray player, games console, soundbar or soundbase then you'll need a HDMI cable. View our collection of cables &amp; connections And if you're looking to elevate your viewing experience with cable management, then why not take a look at our wall mounts and TV stands | *Use of this TV requires consent to Google Terms of Service and Privacy Policy. Simulated UI. Applications availability varies by country and device. Some services may require subscription (sold separately). **User interface may differ. Limited ITV content in Scotland and NI. Suitable coverage, broadband speed and aerial required. Terms and conditions apply. A Smart TV is a platform that can run 3rd party Apps. 3rd party content providers may remove Apps from the Smart TV platform or stop supporting them at any time, and we cannot guarantee an App's availability. When new Smart TV products are launched, there may also be a delay before certain Apps become available. Availability of Apps is not included within the terms of the manufacturer's warranty, or the John Lewis 2-year Guarantee for audio visual products, or the 5-year Guarantee for TVs. Delivery information : If you buy a soundbar or DVD/Blu-ray player along with this TV, please note that they'll be delivered separately.",,29,4.5,https://media.johnlewiscontent.com/v/JohnLewis/112027937vid1/mp4_1080p,,,Y,,"£2,999.00",2999.00,specification,Picture or video resolution,4K Ultra HD,specification,Timer,"Programmable, Sleep Timer",specification,Bluetooth version,5.3,specification,Vesa wall mount dimensions,300mm x 300mm,specification,Total speaker output,70.00W,specification,Cable length,1.5m,specification,Power supply,Mains,specification,Table top stand,Yes,specification,Operating system,Android TV,specification,NFC enabled,No,specification,Screen resolution,3840 x 2160 pixels,specification,Brand,Sony,specification,Range,Bravia 9 (XR90),specification,Power consumption (stand-by),0.5W,specification,Smart technology,"Amazon Alexa Enabled, Apple HomeKit Enabled, Google Assistant Enabled",specification,Virtual assistant,Google Assistant Enabled,specification,Digital tuner,YouView,specification,Manufacturer's warranty,1 year,specification,Refresh rate,120Hz,specification,Screen technology,QLED
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?114110694,https://www.johnlewis.com/skottsberg-stainless-steel-casserole-lid/p114110694?size=20cm,113645557,"Skottsberg Stainless Steel Casserole & Lid, 20cm",Skottsberg,79.99,Y,,,,Stainless Steel,20cm,,8717522562009,Homepage,Home & Garden,Cooking & Baking,View All Roasting,,,,https://media.johnlewiscontent.com/i/JohnLewis/113645557,https://media.johnlewiscontent.com/i/JohnLewis/113645557alt1,https://media.johnlewiscontent.com/i/JohnLewis/113645557alt2,https://media.johnlewiscontent.com/i/JohnLewis/113645557alt3,https://media.johnlewiscontent.com/i/JohnLewis/113645557alt4,"Skottsberg Stainless Steel cookware has an industrial look, is durable, energy-saving and with proper use stands for a lifetime of cooking pleasure. It offers a healthy alternative compared to cookware with synthetic non-stick coatings. Skottsberg Stainless Steel features a special tri-ply base made up of 18/10-grade stainless steel, aluminium and magnetic stainless steel. Stainless steel cookware is used because of its durability, ease of maintenance, and cleaning. The aluminium core, covered with stainless steel, ensures that you cook your ingredients evenly. The aluminium layer continues into the sides of the pan, so the pan heats up evenly and quickly to the top of the edge. The chance of sticking is greatly reduced, and the cookware is therefore very energy-efficient. Thanks to the magnetic stainless steel exterior, the cooking pot is suitable for induction and perfect for use on all other heating sources. The bottom of the pan has the perfect thickness, at 2.5 mm, to prevent it from warping on induction. Even heat distribution thanks to the tri-ply body Holds heat very well Can easily tolerate acids Suitable for the oven Easy to care for and dishwasher safe Safe to use on all hobs, including induction The pan may discolour slightly, but then you know you're using it properly Metal handles Metal pan handles heat up when cooking, so be careful when lifting pans and touching handles. Please use an oven glove, mitt or pot holder when handling hot pans.",,,,,,,,,£79.99,79.99,specification,Cookware features,"Dishwasher Safe, Hob Safe, Induction Compatible, Oven Safe",specification,Freezer safe,Yes,specification,Guarantee,Lifetime guarantee included,specification,Oven safe temperature,Up to 220°C,specification,Brand,Skottsberg,specification,Microwave safe,Yes - Some Parts Only,specification,Country of origin,China,specification,Care instructions,"After preparation, let the pan cool down. Make sure not to rinse the hot pan directly under or in cold water. This causes a thermal shock, which can cause the pan to warp. When the pan has cooled down, clean it with warm water and a washing-up brush or scratch-free scouring pad. You can also clean this pan in the dishwasher, but for a long life it is definitely recommended to wash the pan by hand. Make sure the pan is completely dry when you store it.",specification,Shape,Round,specification,Dishwasher safe,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?114110694,https://www.johnlewis.com/skottsberg-stainless-steel-casserole-lid/p114110694?size=24cm,113645558,"Skottsberg Stainless Steel Casserole & Lid, 24cm",Skottsberg,89.99,Y,,,,Stainless Steel,24cm,,8717522562016,Homepage,Home & Garden,Cooking & Baking,View All Roasting,,,,https://media.johnlewiscontent.com/i/JohnLewis/113645558,https://media.johnlewiscontent.com/i/JohnLewis/113645558alt1,https://media.johnlewiscontent.com/i/JohnLewis/113645558alt2,https://media.johnlewiscontent.com/i/JohnLewis/113645558alt3,https://media.johnlewiscontent.com/i/JohnLewis/113645558alt4,"Skottsberg Stainless Steel cookware has an industrial look, is durable, energy-saving and with proper use stands for a lifetime of cooking pleasure. It offers a healthy alternative compared to cookware with synthetic non-stick coatings. Skottsberg Stainless Steel features a special tri-ply base made up of 18/10-grade stainless steel, aluminium and magnetic stainless steel. Stainless steel cookware is used because of its durability, ease of maintenance, and cleaning. The aluminium core, covered with stainless steel, ensures that you cook your ingredients evenly. The aluminium layer continues into the sides of the pan, so the pan heats up evenly and quickly to the top of the edge. The chance of sticking is greatly reduced, and the cookware is therefore very energy-efficient. Thanks to the magnetic stainless steel exterior, the cooking pot is suitable for induction and perfect for use on all other heating sources. The bottom of the pan has the perfect thickness, at 2.5 mm, to prevent it from warping on induction. Even heat distribution thanks to the tri-ply body Holds heat very well Can easily tolerate acids Suitable for the oven Easy to care for and dishwasher safe Safe to use on all hobs, including induction The pan may discolour slightly, but then you know you're using it properly Metal handles Metal pan handles heat up when cooking, so be careful when lifting pans and touching handles. Please use an oven glove, mitt or pot holder when handling hot pans.",,,,,,,,,£89.99,89.99,specification,Cookware features,"Dishwasher Safe, Hob Safe, Induction Compatible, Oven Safe",specification,Freezer safe,Yes,specification,Guarantee,Lifetime guarantee included,specification,Oven safe temperature,Up to 220°C,specification,Brand,Skottsberg,specification,Microwave safe,Yes - Some Parts Only,specification,Country of origin,China,specification,Care instructions,"After preparation, let the pan cool down. Make sure not to rinse the hot pan directly under or in cold water. This causes a thermal shock, which can cause the pan to warp. When the pan has cooled down, clean it with warm water and a washing-up brush or scratch-free scouring pad. You can also clean this pan in the dishwasher, but for a long life it is definitely recommended to wash the pan by hand. Make sure the pan is completely dry when you store it.",specification,Shape,Round,specification,Dishwasher safe,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?114206628,https://www.johnlewis.com/winsor-newton-galeria-acrylic-paint-process-set-5-x-60ml/p114206628,114181584,"Winsor & Newton Galeria Acrylic Paint Process Set, 5 x 60ml",Winsor & Newton,23.00,Y,,,,Multi,,884955099452,,Homepage,Home & Garden,Stationery,Art Supplies,,,,https://media.johnlewiscontent.com/i/JohnLewis/114181584,https://media.johnlewiscontent.com/i/JohnLewis/114181584alt1,https://media.johnlewiscontent.com/i/JohnLewis/114181584alt2,,,"Five tubes of acrylic paint in a palette of mixing colours. This selection of shades has been specially curated for precise CMYK matching, exceptional colour mixing and achieving true-to-life colours. Perfect for achieving true-to-life colours and endless artistic possibilities. The set includes the following colours (subject to variation): Process Yellow, Process Magenta, Process Cyan, Titanium White and Lamp Black.",,,,,,,,,£23.00,23.00,specification,Brand,Winsor & Newton,specification,Country of origin,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?113714180,https://www.johnlewis.com/tp-toys-garden-ripple-slide-body-step-set/p113714180,113674309,TP Toys Garden Ripple Slide Body & Step Set,TP Toys,127.49,Y,149.99,Y,Save £22.50,Multi,,,5021854002175,Homepage,Baby & Child,Outdoor Toys & Games,View All Outdoor Toys & Games,,,,https://media.johnlewiscontent.com/i/JohnLewis/113674309,https://media.johnlewiscontent.com/i/JohnLewis/113674309alt1,https://media.johnlewiscontent.com/i/JohnLewis/113674309alt2,https://media.johnlewiscontent.com/i/JohnLewis/113674309alt3,https://media.johnlewiscontent.com/i/JohnLewis/113674309alt4,"Complete your playhouse with the TP Ripple Slide Body. A fun and exciting exit that will have the kids playing for hours. This wavy slide provides 2.5 metres of great sliding fun. The Ripple Slide Body is compatible with the Knightswood Deck swing frames, Castlewood Tower and Kingswood Tower only. Suitable for children aged 3 years and over.",,,,,,,Y,,£127.49,127.49,specification,Warning!,"Adult assembly required, Adult supervision recommended, Warning! Only for domestic use, Warning! Remove all packaging and tags before giving to a child, Warning! Choking hazard - small parts. Not suitable for children under 3 years old",specification,Number of pieces,2,specification,Skills development,Motor skills,specification,Number of people required to assemble,1,specification,Country of origin,Netherlands,specification,Maximum load,70.0kg,specification,Brand,TP Toys,specification,Development claims,Encourages physical development,specification,Made in the UK,No,specification,Toy type,Slides,specification,Care instructions,Toy must be assembled by an adult before use. Children must not use the equipment until properly installed.,specification,Manufacturer's warranty,1 year,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?113825389,https://www.johnlewis.com/l-k-bennett-hally-stripe-contrast-collar-shirt-blu-navy-white/p113825389?size=6,113825275,"L.K.Bennett Hally Stripe Contrast Collar Shirt, Blu-navy/White, 6",L.K.Bennett,179.00,Y,,,,Blu-navy/White,6,,5063468047234,Homepage,Women,Women's Shirts & Tops,,,,,https://media.johnlewiscontent.com/i/JohnLewis/010141071,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt1,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt2,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt3,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt4,"The Hally shirt is a modern update on the timeless stripe shirt, crafted from a cotton blend, featuring a contrast collar and cuffs and finished with an embroidered LKB logo for a signature touch. The smart casual silhouette includes flat four-hole buttons and a striking contrast stripe print that adds visual interest. Style with tailored trousers for work-appropriate polish or pair with denim for a weekend look that transitions from day to evening.",,,,,,,,,£179.00,179.00,specification,Country of Origin,China,specification,Sleeve Type,Long Sleeve,specification,Garment Length,Regular,specification,Neckline,Collar,specification,Collar Type,Classic,specification,Brand,L.K.Bennett,specification,Fastening,Button,specification,Model Details,Model Height: 5'10,specification,Pattern Details,Stripe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?113825389,https://www.johnlewis.com/l-k-bennett-hally-stripe-contrast-collar-shirt-blu-navy-white/p113825389?size=8,113825276,"L.K.Bennett Hally Stripe Contrast Collar Shirt, Blu-navy/White, 8",L.K.Bennett,179.00,Y,,,,Blu-navy/White,8,,5063468047241,Homepage,Women,Women's Shirts & Tops,,,,,https://media.johnlewiscontent.com/i/JohnLewis/010141071,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt1,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt2,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt3,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt4,"The Hally shirt is a modern update on the timeless stripe shirt, crafted from a cotton blend, featuring a contrast collar and cuffs and finished with an embroidered LKB logo for a signature touch. The smart casual silhouette includes flat four-hole buttons and a striking contrast stripe print that adds visual interest. Style with tailored trousers for work-appropriate polish or pair with denim for a weekend look that transitions from day to evening.",,,,,,,,,£179.00,179.00,specification,Country of Origin,China,specification,Sleeve Type,Long Sleeve,specification,Garment Length,Regular,specification,Neckline,Collar,specification,Collar Type,Classic,specification,Brand,L.K.Bennett,specification,Fastening,Button,specification,Model Details,Model Height: 5'10,specification,Pattern Details,Stripe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JohnLewis,2025-10-30,https://api.johnlewis.com/catalogue/graphql?113825389,https://www.johnlewis.com/l-k-bennett-hally-stripe-contrast-collar-shirt-blu-navy-white/p113825389?size=10,113825277,"L.K.Bennett Hally Stripe Contrast Collar Shirt, Blu-navy/White, 10",L.K.Bennett,179.00,Y,,,,Blu-navy/White,10,,5063468047258,Homepage,Women,Women's Shirts & Tops,,,,,https://media.johnlewiscontent.com/i/JohnLewis/010141071,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt1,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt2,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt3,https://media.johnlewiscontent.com/i/JohnLewis/010141071alt4,"The Hally shirt is a modern update on the timeless stripe shirt, crafted from a cotton blend, featuring a contrast collar and cuffs and finished with an embroidered LKB logo for a signature touch. The smart casual silhouette includes flat four-hole buttons and a striking contrast stripe print that adds visual interest. Style with tailored trousers for work-appropriate polish or pair with denim for a weekend look that transitions from day to evening.",,,,,,,,,£179.00,179.00,specification,Country of Origin,China,specification,Sleeve Type,Long Sleeve,specification,Garment Length,Regular,specification,Neckline,Collar,specification,Collar Type,Classic,specification,Brand,L.K.Bennett,specification,Fastening,Button,specification,Model Details,Model Height: 5'10,specification,Pattern Details,Stripe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
